ID,Answer
1174,哥廷根亨德爾國際音樂節
1175,滬昆高速公路
1176,夜裡10點
1177,法國
1178,[CLS]
1179,本頓
1180,通州張家灣
1181,青春勵志片
1182,《血盟救國軍軍歌》
1183,廣州
1184,聽診器
1185,病逝
1186,唯泰主義
1187,國際水稻基因定序
1188,《海峽兩岸服務貿易協議
1189,[CLS]
1190,自由主義
1191,1874年
1192,每一聲波周期因而都可以有一定數量的纖維同步發放
1193,卡斯特拉
1194,李克強
1195,河東道
1196,[CLS]
1197,[CLS]
1198,熱帶稀樹草原
1199,日本
1200,抗日民族統一戰線
1201,63個
1202,46公里
1203,公元第二世紀
1204,[CLS]
1205,八千多年前
1206,吉隆坡
1207,1885年
1208,[PAD]
1209,11個
1210,該處是最溫暖的
1211,北京電視台
1212,[UNK]州縣實際解散
1213,十月革命
1214,英國
1215,美國大學協會
1216,公共教育經費
1217,日本關東軍
1218,開京
1219,美國大蕭條時期
1220,平抑物價
1221,拉丁人
1222,明文
1223,[CLS]1937年初由哪一個人任職軍事委員會委員長?[SEP]1936年12月11日晚，蔣中正
1224,全印穆斯林聯盟
1225,受通古斯人壓力
1226,喇嘛教
1227,[CLS]
1228,氣泡狀範圍
1229,建設中國特色社會主義
1230,劉裕
1231,東正教
1232,法蘭西王國教會
1233,佛教
1234,三代
1235,東正教
1236,臺北市
1237,[CLS]
1238,「南斯拉夫
1239,武陵
1240,[CLS]
1241,[CLS]
1242,自由韓國黨
1243,否決權
1244,[CLS]
1245,積極進攻
1246,加拿大
1247,1875年
1248,義大利汽車之都
1249,火箭發動機
1250,機械門控通道
1251,在軌道上驅動列車
1252,聖喬治拉丁文學校
1253,23年
1254,1948年12月1日
1255,武宗系
1256,私兵制度
1257,魏博拉盧比民達行業工會
1258,文章奧府
1259,繁衍後代所需基因物質產生的方式
1260,非洲
1261,[CLS]廣東省與海南特別行政區之間相隔著哪一個海峽?[SEP]峽
1262,[CLS]
1263,普林斯頓大學
1264,83年
1265,釣魚台國賓館
1266,伊達政宗
1267,量子物理學的進展
1268,民國5年
1269,美國聯邦儲備委員會
1270,[CLS]「一見相愛，情若夫婦」指的是王仲先和誰?[SEP]場公開的儀式中成婚。342年，基督教君士坦提烏斯二世和君士坦斯一世在《狄奧多西法典》中添加法令，禁止在羅馬帝國進行同性婚姻，並對舉行同性婚姻的人處刑。[SEP]
1271,班傑明·富蘭克林
1272,高雄
1273,第二代戰鬥機
1274,明治維新
1275,北京
1276,晶體
1277,哈利里德
1278,低可偵測性
1279,柏拉圖
1280,波蘭人
1281,六四事件
1282,英祖四年
1283,改良式腳踏車
1284,由表演工作坊於1985年推[SEP][PAD]
1285,二人
1286,1830年
1287,全球資訊網
1288,八月
1289,行為主義元素
1290,廣州話
1291,傑瑞·威斯特
1292,粳稻
1293,挪威
1294,1800個
1295,中國郵政集團公司
1296,[CLS]
1297,我們是一個民族！
1298,安納托利亞人
1299,福島縣會津地區
1300,1913年
1301,土地銷售
1302,阿拉曼人
1303,史蒂夫·鮑爾默
1304,天花病
1305,牡丹峰樂團
1306,印度
1307,3座
1308,周敦頤
1309,沃爾普斯韋德
1310,[CLS]
1311,豫
1312,1919年4月13日
1313,1133515人
1314,喃字
1315,排灣族
1316,[CLS]
1317,普選制度
1318,高宗
1319,2015年
1320,1969年
1321,社會民主黨
1322,三合院
1323,[CLS]
1324,469年
1325,病態賭徒
1326,全國人民代表大會
1327,外太空
1328,周敦頤
1329,扶助弱小民族使之自治自決
1330,奧地利
1331,1905年
1332,印尼
1333,鐵
1334,[CLS]
1335,廣東省
1336,聖母大學
1337,羅馬法
1338,應用心理學家
1339,希臘
1340,拉丁字母
1341,《中俄密約》
1342,吉米·史都華
1343,雙重國籍
1344,24英吋克拉克望遠鏡
1345,生物質
1346,新聞部
1347,就地掩埋稻草
1348,2300多種
1349,數位訊號
1350,回族
1351,視錐細胞
1352,人口眾多
1353,[CLS]
1354,遵義會議
1355,《我於青春無悔》
1356,戴克里先皇帝
1357,美國國家草地網球聯盟
1358,8月26日
1359,希臘字母
1360,鐵鉉
1361,外交
1362,1887年
1363,2008年歐洲足球錦標賽是第十三屆歐洲國家盃，於2008年
1364,阿基米德
1365,2010年
1366,1918年
1367,母體脫力
1368,魯宗之
1369,西班牙企圖顛覆德川幕府陰謀
1370,大韓帝國
1371,2012年
1372,生物動力學
1373,印度洋暖濕氣流
1374,太白山脈
1375,中國在外蒙主權
1376,[CLS]噴射戰機和過往螺旋槳戰機比較上，材料更注重哪方面來抵抗高速帶來的衝擊?[SEP]
1377,民國十八年
1378,濟州島
1379,[CLS]
1380,804個
1381,東北停戰協定
1382,1996年
1383,1985年
1384,4世紀
1385,顯示自己的獨立自主
1386,公元前三世紀
1387,港鐵九龍灣站
1388,1980年代
1389,1997年
1390,[CLS]
1391,折下吉延
1392,越南
1393,1914年
1394,為會議提供傳譯服務
1395,2300多種
1396,[SEP]生物質是指能夠當做燃料或者工業原料，活著或剛死去的有機物
1397,女長者
1398,40倍
1399,1957年
1400,紅
1401,1843年
1402,忽必烈
1403,反革命事件
1404,王光美
1405,理察·科伯恩·麥克勞林
1406,西德
1407,1624年
1408,[CLS]目前參與中國科大「大學生研究計劃」的學生中有多少比例的學生發表了他們的科研成果?[SEP]
1409,道格拉斯
1410,奈及利亞
1411,亞洲
1412,1979年
1413,重力作用
1414,桑
1415,二戰後，大量從東歐和波羅的海沿岸的前德國疆土被驅逐的難民在下薩克森邦落腳定居
1416,2013年2月28日
1417,1999年
1418,爭取民族權利
1419,明治大學
1420,[CLS]
1421,10萬人
1422,惠宗
1423,抗佝[UNK]病
1424,馬來-玻里尼西亞語族
1425,45%
1426,2002年12月11日一場亞利安五號運載火箭的失敗
1427,政治動員
1428,美索不達米亞的蘇美爾人
1429,元代
1430,43人
1431,[CLS]連線、分子複製製備構建體以及什麼都得使用重組dna技術?[SEP]性消化
1432,劉氏
1433,超級模特兒
1434,兩層
1435,志費尼
1436,古巴共產黨
1437,《鋼鐵是怎樣煉成的》
1438,1994年12月1日
1439,香港樂壇最高榮譽大獎
1440,錫克教
1441,1986年
1442,《安邦定國誌》
1443,百越族
1444,省級公園
1445,米高彭博
1446,伊斯蘭教
1447,徐樹錚
1448,[CLS]
1449,歷史博物館
1450,英屬維京群島
1451,[CLS]
1452,外國不可能介入內戰
1453,朝鮮民主主義人民共和國
1454,[CLS]
1455,僱傭保險於1995年開始實行。與失業保險不同，僱傭保險不僅對失業者進行救濟，而且用積極的政策手段儘可能防止失業的發生。僱傭保險費分為失業保險費和僱傭安定與職業能力開發事業保險費兩類。失業保險費由僱主和被僱人各負擔一半，僱傭安定和職業能力開發事業保險費則由僱主全部負擔。產業災害保險
1456,非洲國家
1457,大學
1458,九龍灣
1459,廣州
1460,[CLS]
1461,陳朝
1462,[CLS]
1463,有色人種
1464,塞爾維亞社會民主黨
1465,[CLS]
1466,中央電視台高清綜合頻道
1467,石亭之戰
1468,[CLS]
1469,主體史學
1470,心球內部
1471,1662年
1472,1884年
1473,第二
1474,俄羅斯
1475,諾亞·韋伯斯特
1476,光度是一個天體在單位時間內輻射的光和其他形式輻射能的總和，恆星的光度取決於恆星的半徑和表面溫度。但是許多恆星表面輻射的流量是不均勻的[UNK]總能量是單位面積的能量乘上整個表面積
1477,[CLS]1989年到1991年間，對於共產黨來說，發生了什麼變化?[SEP]是和平進行的
1478,張議潮
1479,新幾內亞
1480,正德十一年
1481,瘟疫四竄
1482,法國
1483,喜馬拉雅山
1484,英國廢止劃分孟加拉
1485,[CLS]
1486,200萬立方公尺
1487,黑龍江
1488,1992年
1489,北角區
1490,新界原居民曾與英軍發生武裝衝突，而直至1950年代，新界
1491,蔣中正
1492,大和國
1493,佛教
1494,聲音引起基底膜的波動是一種行波，從耳蝸基部開始逐步向蝸頂移動，在移動過程中行波的振幅是變化的，振幅最大點的位置及行波移動的距離都隨聲音的頻率而變，振幅最大點在高頻刺激時靠近耳蝸基部，頻率逐漸降低時它逐漸向蝸頂移動，行波振幅最大處基底膜受刺激最強，其位置與頻率的關係是耳蝸頻率分析的基礎。行波理論正確描[SEP][PAD]
1495,無性生殖
1496,外星人入侵地球電影
1497,母親病危
1498,第十五屆奧運會
1499,鬍鬚狀
1500,阿拉巴馬州
1501,
1502,f4u
1503,600年
1504,上海世界博覽會的召開
1505,1980年
1506,1958年
1507,俄羅斯聯邦軍隊
1508,南方墨點法
1509,路易斯一世
1510,《時代》
1511,極權主義
1512,《布列斯特-立陶夫斯克條約》
1513,[CLS]財政大臣富凱的沃子爵府邸主要是由安德烈·勒諾特爾以及哪個設計師所設計的?[SEP]
1514,[CLS]
1515,後燃器
1516,曼諾球場
1517,東吳
1518,海煤
1519,自體授粉
1520,1938年
1521,[CLS]初來港的上海女性為甚麼要加入色情行業?[SEP]快錢
1522,徐家匯
1523,比爾蓋茲
1524,忽必烈
1525,華人
1526,南斯拉夫內戰
1527,《塘沽協定》
1528,烏蘭烏德
1529,1897年
1530,巴拉克·歐巴馬
1531,2003年3月4日
1532,[CLS]
1533,九廣鐵路的落馬洲支線穿過[UNK]原濕地
1534,杭州[UNK]橋機場
1535,蠻族
1536,康邊停戰協定
1537,管理所屬行政區域的地方官員
1538,興王
1539,衛奕信
1540,非歐幾里得幾何
1541,2009年
1542,全國重點文物保護單位
1543,忽必烈
1544,茶峒鎮
1545,[CLS]為什麼著陸埃歐的探測器都不需要安裝隔熱板?[SEP]
1546,惠金斯原理
1547,黑龍江
1548,波士頓理工
1549,兩年
1550,2010年
1551,便於管理漢地
1552,喬托號
1553,在中國是國家絕密，確切的數字無以得知
1554,烏里雅蘇臺將軍
1555,聖西門主義
1556,1945年
1557,蔡[UNK]
1558,德國
1559,《刑部大理寺狀》
1560,澳大利亞新南威爾斯州
1561,太陽運動
1562,聖方濟·沙勿略
1563,羅馬共和國時期
1564,綠色的稻穀
1565,韓國
1566,藍屋
1567,薩伊
1568,85天
1569,七千萬件
1570,張三祿
1571,15世紀
1572,文藝喜劇片
1573,劉琮
1574,高血壓
1575,北燕
1576,《中華人民共和國全民所有制工業企業法》
1577,保護環境、推進生態環境健康
1578,城市物質形態
1579,環境保護主義
1580,773年
1581,懷柔區
1582,七間
1583,民間反應不佳
1584,光緒十年
1585,1970年代
1586,[CLS]集郵者philatelist這一單字是源於哪種語言?[SEP]址日期外還會有對該事件的標示。收藏者對後者比較感興趣。普通郵戳現在都是機器打上的，在郵票上面畫上數排直線或波浪線，既沒有地點也沒有日期。20世紀90年代在加拿大和英國等地，噴墨印表機技術使得機器蓋戳更為普遍。此外還有很多蓋戳形式，特別是郵票誕生之初的19世紀。一些小郵局還沒有自己專屬的郵戳，他們會用刪除線[SEP]
1587,西班牙
1588,神經源性
1589,加拿大
1590,七個
1591,安定
1592,德國
1593,乾旱
1594,《內戰記》
1595,新北市
1596,甲午戰爭
1597,政府採取反共措施
1598,1897年
1599,拉丁字母
1600,1935年
1601,四角號碼
1602,8.6%
1603,浙江海商
1604,阿根廷
1605,歐洲聯盟委員會
1606,增加西側的空曠程度
1607,德國
1608,[CLS]
1609,七年戰爭
1610,100米
1611,咖啡因中毒
1612,國民政府
1613,漢江
1614,青光眼
1615,狄托主義
1616,學權部
1617,[CLS]
1618,射擊斷續器
1619,[CLS]
1620,含有芽孢炭疽桿菌
1621,[CLS]
1622,
1623,[CLS]史都華最稱許的製片廠是?[SEP]品的製片廠
1624,1988年
1625,「記錄」號
1626,英國
1627,耶穌會
1628,[CLS]
1629,鐵鉉
1630,傑瑞·威斯特
1631,《義勇軍進行曲》
1632,棉花
1633,卡洛·埃馬努埃萊一世
1634,賀知章
1635,犯人流放之地
1636,漢人不斷侵佔平埔族土地
1637,小球
1638,貝加爾湖
1639,厄德
1640,古希臘文化的影響，羅馬共和國中後期
1641,當時儒教興盛
1642,危坐二堂，絕無懼色
1643,克里斯蒂安尼亞
1644,無限制潛艇戰
1645,哈大客運專線
1646,亞熱帶常綠闊葉林
1647,1947年
1648,普法戰爭
1649,博尼法斯二世
1650,約翰·莫根
1651,耐腐蝕性
1652,1835年
1653,咖啡因
1654,革命外交
1655,1972年
1656,保衛大都
1657,汪精衛
1658,體育部
1659,晶體
1660,直系
1661,水牛城
1662,孫中山
1663,七月十一
1664,賽丁泉天文台有訪客迴廊和展示區開放給訪客，並與提供咖啡和紀念封的商店結合在一起。這個中心的開放時間在周一至周五是從上午9:30至下午4:00，周六、周日和公眾假日由上午10:00至下午2:00；每天上午9:30至下午3:30，訪客可以在訪客觀賞區
1665,殖民政策
1666,xx染色體
1667,咖啡俱樂部
1668,16世紀
1669,潮濕的大陸性氣候帶
1670,染色體
1671,猶太人
1672,孟郊
1673,德克薩斯州石牆郡
1674,皖系軍閥
1675,廣東水師提督
1676,1965年
1677,1967年
1678,奧古斯都
1679,哲布尊丹巴
1680,丁[UNK]
1681,將原「布政司署」改稱為「政府總部」
1682,1861年2月9日
1683,閏3月19日
1684,漢字
1685,安托萬·拉瓦錫
1686,伊斯蘭教
1687,平衡的力
1688,武則天
1689,參議院
1690,英國
1691,東非先令
1692,皖浙贛獨立團
1693,常陸國大名佐竹義宣
1694,經濟蕭條
1695,世族
1696,1853年
1697,東南亞福建華僑，因排華等原因，他們先後把香港、新加坡和台灣推進可和世界列強競爭的國家，當中以台灣的進步最多，日治台灣在大陸
1698,民國34年
1699,[CLS]
1700,動力系統
1701,三個
1702,香山縣南朗翠亨村
1703,後金
1704,諸葛亮
1705,江河級驅逐艦
1706,[CLS]長崎縣於西元幾年擁有7072億日元的財政收入?[SEP]
1707,[CLS]
1708,傳教士
1709,巴爾的摩暴亂
1710,[CLS]
1711,衣服布料
1712,海河流域
1713,蒙哥
1714,[CLS]
1715,第九屆中國溧陽茶葉節
1716,全市綠化比例高
1717,收到十二道金牌班師回朝之時
1718,澳大利亞
1719,[CLS]
1720,4月
1721,7980年
1722,1962年
1723,青島海軍基地
1724,前涼
1725,票務櫃臺
1726,張作霖
1727,波蘭進入戰時狀態
1728,西方遊客
1729,神經節細胞
1730,黎元洪
1731,于鳳至
1732,中華民國台灣
1733,第二次世界大戰
1734,1961年
1735,白光
1736,陳誠
1737,1966年
1738,奈特·麥克米蘭
1739,無佛像時代
1740,1960年
1741,白色
1742,自由聯合關係
1743,三次
1744,英國
1745,[CLS]
1746,《劃一現行各道地方行政官廳組織令》
1747,建築於高山上的城堡
1748,1948年
1749,蒸汽膨脹
1750,隋[UNK]帝
1751,石碇里
1752,日本
1753,世界高血壓聯盟
1754,大英帝國
1755,八篇書
1756,美軍則已到達歐洲
1757,薩爾
1758,路易十四
1759,合作派
1760,心理疾病
1761,[CLS]
1762,1個
1763,1990年代
1764,阿弗剌昔牙卜
1765,24%
1766,高麗國
1767,後現代主義
1768,1828年
1769,第三名
1770,學生仲裁評議委員會
1771,西京招待所
1772,1349年
1773,湯瑪斯傑佛遜
1774,新春期間
1775,郵值標籤
1776,席哈克略皇帝
1777,1990年10月3日
1778,[CLS]
1779,農耕節
1780,俄國革命
1781,制衡德軍
1782,王猛
1783,西洋棋殘局
1784,資本主義與社會主義
1785,獨立性
1786,[SEP]
1787,0.01
1788,湖熟
1789,英國
1790,木衛一
1791,愛滋病毒
1792,1993年
1793,外蒙古
1794,張聞天
1795,效率
1796,法家
1797,五個省
1798,通古斯地區過於偏遠
1799,安大略湖
1800,羊肉
1801,世宗大王
1802,劉駿
1803,將部分河水導入恆河運河
1804,雙重匯率制度
1805,英國
1806,史都華
1807,意識形態的原因
1808,十六歲
1809,法國
1810,1928年
1811,5個
1812,6500k
1813,曼哈頓
1814,清咸豐年間
1815,君士坦提烏斯二世
1816,外省人
1817,彌生人
1818,甲醇
1819,太祖王
1820,牛隻列印問題
1821,英國
1822,隱遁鄉里
1823,中華人民共和國
1824,1590年
1825,1941年
1826,[CLS]
1827,放氣減壓
1828,發生十月革命
1829,俄羅斯
1830,為了維護毛的權威，仍然參與到以空前的高調呼籲對毛的個人崇拜
1831,新北市的外來人口眾多
1832,1943年
1833,大多倫多地區
1834,文化
1835,超過9倍太陽質量
1836,赫伯特·喬治·威爾斯
1837,純的硫是黃色的晶體
1838,資產負債表」
1839,德川家康
1840,日本
1841,+1.41
1842,蓋以位居台灣北部
1843,南·韓國
1844,1789年
1845,下薩克森邦邦政府
1846,泰勒斯
1847,17.5%
1848,[CLS]
1849,鮑羅廷
1850,杜林
1851,大型哺乳動物
1852,[CLS]
1853,黃埔軍校
1854,《紅樓夢》
1855,一百多年
1856,1970年
1857,雲南
1858,14世紀末
1859,電子郵票
1860,儒字
1861,十字軍洗劫君士坦丁堡
1862,尚比亞
1863,俄國
1864,成熟階段
1865,把這些心找回來
1866,吠陀梵語
1867,1950年代
1868,羅伯特·波義耳
1869,湯·韋迪加
1870,托木斯克州
1871,博尼法斯二世
1872,航宇
1873,100萬
1874,一夫一妻多妾制
1875,伊莉莎白
1876,義大利
1877,2000年
1878,1932年
1879,《天國的階梯
1880,路易-菲利普
1881,阿布巴卡爾
1882,吳兆南相聲劇藝社
1883,[CLS]
1884,1865年
1885,翟中和
1886,1924年
1887,德國財政局
1888,[SEP]
1889,楊宇霆
1890,法國
1891,詹姆斯·梅特蘭·史都華
1892,周恩來
1893,給予一府之地安置兵將，鄭成功仍不接受
1894,光化學煙霧
1895,泛綠
1896,[CLS]哪一個會議被認為是法國三級會議的始祖?[SEP]主制轉向等級君主制的標誌。1303年，法王派駐在義大利的宮廷大臣諾加萊在教皇駐地囚禁了教皇並大加凌辱，卜尼法斯八世後雖被救出但旋即憂憤而死。[SEP]
1897,洛厄爾天文台
1898,加拿大式雙打
1899,三名
1900,中日甲午戰爭
1901,金門
1902,電氣化鐵路
1903,《資治通鑑
1904,2006年
1905,中華民國實業部
1906,1966年
1907,多倫多
1908,大學生的城市
1909,約翰·洛克菲勒
1910,二戰
1911,[CLS]
1912,埃德溫·哈勃
1913,胡季[UNK]
1914,有絲分裂
1915,議會制
1916,2005年
1917,[CLS]
1918,[CLS]周恩來曾於何處與蘇聯交涉日內瓦世界和平會議事宜前醉倒?[SEP]
1919,五分之一
1920,《英語詞典》
1921,魔獸世界
1922,[CLS]
1923,類似片名的電影
1924,日本
1925,主要是它的火山釋放的硫造成的
1926,[CLS]戰後哪個原本親法且不段膨脹的帝國瓦解，轉為一個紛擾不斷的國家?[SEP]捲入內戰的蘇維埃俄國
1927,水門事件
1928,中山
1929,閻錫山
1930,1997年
1931,托爾金
1932,龍興之地
1933,限於入境法令，中資機構人員不能取得香港永久居留權
1934,阿伊努人
1935,1919年
1936,五倍
1937,原子能
1938,艾森豪
1939,270萬平方公里
1940,網球正拍擊球
1941,帕西瓦爾·洛厄爾
1942,二二八事件
1943,[CLS]
1944,澎湖
1945,二氧化硫
1946,儒學，特別是於宋朝形成的理學
1947,1998年
1948,民國時期
1949,毛澤東
1950,1949年
1951,高輻射的環境而失敗了
1952,維基百科
1953,二氧化碳
1954,1939年
1955,清朝末年
1956,城堡
1957,[CLS]
1958,1997年
1959,[CLS]6432212人為昆明於2010年時什麼的數據?[SEP]口
1960,北大西洋
1961,1455年
1962,鄧穎超
1963,最美的比例
1964,傳統音樂
1965,提防燕王謀反
1966,法國
1967,保加利亞
1968,恢復市場的功能
1969,北非
1970,中華民國政府
1971,1661年
1972,[CLS]前庭階和鼓階中充滿甚麼東西?[SEP]狀體
1973,斷罰
1974,1901年
1975,十八歲
1976,[CLS]
1977,農歷新年
1978,阿布海兒汗時代
1979,在緊急的時候以大量的燃料提供非常大的推力
1980,1312年
1981,1970年
1982,30℃
1983,英國
1984,無性別的宦官與宮女的結合
1985,兩個
1986,對日抗戰
1987,1989年
1988,元武宗
1989,天文學家
1990,[CLS]
1991,中國
1992,最高人民法院
1993,2014年12月
1994,台北南港軟體園區
1995,台北市立體育場
1996,曹議金
1997,冷戰期間
1998,1893年
1999,收容遣送制度
2000,中國國民黨
2001,[CLS]
2002,馬爾吉特
2003,金黃飽滿
2004,移民實邊
2005,水軍
2006,中國青年[SEP][PAD][PAD]
2007,3氦過程
2008,[CLS]
2009,瑞士洛桑國際管理學院
2010,即捕即解實施前
2011,[SEP]
2012,顛覆中共政府的政治目的
2013,丹尼爾奧爾特加
2014,幾何學
2015,1998年1月1日
2016,《風之國度》
2017,蠻族事務局
2018,[CLS]
2019,首席的元老
2020,7世紀
2021,阿普列尤斯
2022,猶太人
2023,光度
2024,克萊斯勒貸款法案
2025,廣東省政府委員會
2026,1610年1月7日
2027,荷蘭
2028,喬治亞
2029,1835年
2030,六四天安門事件
2031,類比訊號
2032,「通俗的」
2033,每秒30轉
2034,哭泣的
2035,1955年
2036,1987年
2037,洪堡
2038,1847年
2039,唐玄宗
2040,1968年
2041,不動產
2042,英文縮[SEP][PAD][PAD]
2043,林肯總統
2044,風景怡人
2045,民變
2046,歐亞大草原
2047,上尉特別官佐，即候差軍官，擔任教育副官
2048,1599年
2049,3個
2050,香港國際機場及中西區中環的香港站，共設有5個站。由於這路線連接了香港國際機場
2051,暴力革命
2052,段
2053,普魯士
2054,高句麗
2055,西伯利亞鐵路
2056,溧陽
2057,學會部
2058,富蘭克林·德拉諾·羅斯福
2059,科什圖尼察
2060,1600個
2061,[CLS]禁酒令的美國憲法第十八修正案以及哪個權利都是伍德羅威爾遜任內通過?[SEP]趁著共和黨內部的分裂，民主黨在1910年控制了國會，並且在1912年和1916年提名改革派的知識份子伍德羅威爾遜當選總統。威爾遜成功的使國會通過一系列進步主義法案，包括了將反托拉斯法系統化的克萊頓反托拉斯法，對個人的所得稅、對農民的新政策、以及對鐵路工人的8小時工時規定。其中最重要的是創建了聯邦儲備系統，建立了一個全[SEP]
2062,500毫升
2063,[SEP]
2064,民國二年
2065,蒙古人
2066,正德十一年
2067,閏盤
2068,愛爾蘭共和國
2069,eca國際
2070,毛澤東
2071,蒙哥汗在合州的釣魚城之戰戰死
2072,瀧川
2073,莫高窟
2074,[CLS]
2075,紀念
2076,2次
2077,1924年
2078,梁啟超
2079,期權
2080,宮田製銃所
2081,[CLS]
2082,1米93
2083,鹿兒島
2084,外籍家庭傭工
2085,[CLS]
2086,《1956年清潔空氣法》
2087,傑米尼安諾·蒙塔納利
2088,[CLS]當時香港的公共房屋主要是為了應付哪一族群?[SEP]，主要居住了各時期遷港又沒有資產的新移民
2089,亞里斯多德
2090,教法
2091,[CLS]二戰爆發前，日本原先都想像將來會面對怎樣的海戰?[SEP]
2092,菲利浦五世
2093,阿爾卑斯山
2094,上尉特別官佐，即候差軍官，擔任教育副官
2095,1984年
2096,何鳳山
2097,一億光年
2098,1995年
2099,紅矮星
2100,日語
2101,阿爾法級別
2102,20世紀
2103,草本
2104,涵元殿
2105,奧斯卡·赫特維希
2106,1971年
2107,英國
2108,段祺瑞
2109,增強孩子免疫
2110,民國18年
2111,年降雨量
2112,1913年
2113,法國東部
2114,灣仔
2115,拉丁語
2116,南亞
2117,婆羅摩笈多
2118,貝聿銘
2119,世界的中心
2120,第53
2121,工業革命
2122,江南代牧
2123,一次世界大戰時期
2124,大量安眠藥
2125,史坦波中心
2126,《科學怪人》
2127,詹姆士·波爾克·詹森
2128,[CLS]
2129,日本
2130,《麥健時報告書
2131,江蘇淮安
2132,朱齡石
2133,中共中央副主席
2134,毒氣
2135,連接子
2136,普洱專區
2137,被僱人
2138,溫布頓
2139,國君身邊的齊泰和黃子澄為奸臣
2140,1529年
2141,佐世保重工業
2142,申城
2143,德川家
2144,河川
2145,岩石圈
2146,香港日治時期
2147,聯邦儲備系統
2148,1925年
2149,新界鄉村的代表
2150,德國
2151,亞熱帶
2152,1975年
2153,日本
2154,反共思想
2155,濟州方言
2156,車里雅賓斯克
2157,王藍
2158,胡錦濤
2159,東晉元帝
2160,最低層
2161,[CLS]
2162,絲綢之路
2163,5642米
2164,殺蟲劑中毒
2165,寮國
2166,產業工會聯合會
2167,積水潭
2168,薩繆爾
2169,南奧塞提亞自治區
2170,[CLS]人民幣從1949年到1952年是採用什麼匯率制度?[SEP]度
2171,農業
2172,秋天
2173,將兩國國界以黑龍江為基本界限劃清
2174,「永興」
2175,雲南省
2176,德國
2177,土地改革
2178,林邑王陽邁一世
2179,珍妮·蓋諾
2180,屬於英占區的管轄範圍
2181,聯邦在內戰中取勝
2182,玉泉北路
2183,1789年
2184,[CLS]
2185,旅遊業
2186,柏拉圖
2187,國家地質總局
2188,2007年
2189,國家歷史文化名城
2190,維基媒體基金會
2191,一省
2192,道里根加河
2193,高昂的嫁妝
2194,小學
2195,最佳演唱團體獎
2196,將她視為君主妾室
2197,防火能力
2198,[CLS]
2199,機炮
2200,寧古塔副都統
2201,德國柏林影展
2202,接合
2203,第四心音
2204,李白
2205,世襲制度
2206,韓國海關
2207,新疆
2208,2009年
2209,牛胃氣膨脹
2210,白河
2211,吠陀梵語
2212,東晉
2213,平面模特兒
2214,印第安納大學俱樂部
2215,[CLS]
2216,1960年代
2217,王田交流道
2218,高科技產業
2219,東芝
2220,新北市
2221,川本芳昭
2222,伊斯蘭教
2223,一年
2224,鑄造貨幣
2225,八六學潮
2226,2002年
2227,620年
2228,民國2年2月25日
2229,第一公民
2230,現代主義
2231,天主教
2232,美利堅聯盟國
2233,亞歷山大·塞維魯
2234,1958年
2235,1928年
2236,數學科幻
2237,心室底壁組織
2238,菲律賓
2239,[CLS]
2240,饒漱石
2241,超音速
2242,p-51戰鬥機
2243,日本
2244,1939年
2245,模擬別人的言行
2246,1900年
2247,李察·賓特利
2248,印尼
2249,康熙四十八年
2250,荊州
2251,[CLS]
2252,28個
2253,克里米[SEP]
2254,國防部空軍司令部
2255,北京
2256,1945年
2257,倭寇
2258,閉關鎖國
2259,1972年
2260,2013年
2261,史達林
2262,大連
2263,1918年
2264,年輕恆星
2265,非金屬類材料
2266,阿拉貢王國
2267,聯合國人權委員會
2268,庫里爾台大會
2269,氫
2270,臀位
2271,賓夕法尼亞州大學
2272,二氧化碳
2273,穀類作物
2274,勒布夫
2275,xx染色體
2276,後代
2277,熱帶草原氣候
2278,[CLS]
2279,[CLS]在赤壁之戰中大破曹操是由於孫權與誰聯合?[SEP]。孫權派周瑜和韓當等將領攻占江陵。[SEP]
2280,第二心音
2281,[CLS]
2282,鋁合金
2283,道格拉斯
2284,稻
2285,東羅馬帝國
2286,五個
2287,民國25年
2288,松花江
2289,[CLS]
2290,宋理宗
2291,無塵室
2292,2008年
2293,高級別會談機制
2294,紅水河
2295,[PAD][PAD][PAD]
2296,斯芬·佩斯
2297,2001年
2298,大道東
2299,全[SEP][PAD]
2300,副熱帶濕潤氣候
2301,1985年
2302,總督
2303,2008年
2304,5760.72億元人民[SEP][PAD][PAD]
2305,1982年
2306,周[UNK]人
2307,杜篤瑪
2308,12個
2309,西伯利亞
2310,櫻花大道
2311,焦爾達諾·布魯諾
2312,[CLS]
2313,僑州郡縣
2314,諷刺
2315,官僚主義者階級
2316,刺史
2317,[CLS]
2318,1180年
2319,三歲
2320,失眠
2321,雷焦卡拉布里亞國家考古博物館
2322,克里斯蒂安尼亞
2323,香港人
2324,都市計劃
2325,西班牙
2326,布爾人
2327,產婦之前有無生產，以及其姿勢與活動能力而定。第二階段的長度應該由胎兒與產婦的健康狀況
2328,校園一卡通
2329,第18
2330,海澄公
2331,[UNK]氣
2332,外國人
2333,汪兆銘
2334,[CLS]
2335,1919年
2336,民國二十六年
2337,供寄遞郵件貼用的郵資憑證。發送者為郵政服務付費的一種形式。發送者會將郵票貼在信件上，再由郵局蓋章銷值，以用於在郵件被寄出前，證明寄郵人已支付全部或部分傳遞費用
2338,噪聲
2339,西塞羅
2340,白河
2341,空軍
2342,音樂
2343,《四十二章經》
2344,阿爾杜伊尼卡家族
2345,工業發展
2346,海因利希・弗格勒
2347,第五套
2348,普洱市
2349,《韓國憲法
2350,爭取陽光
