ID,Answer
1252,聖喬治拉丁文學校
1253,1276年
1254,1948年12月1日
1255,交替稱帝
1256,私兵制度
1257,魏博拉盧比民達行業工會
1258,文章奧府
1259,
1260,尚吉巴
1261,粵
1262,安德魯約翰遜
1263,普林斯頓大學建築系
1264,83年
1265,釣魚台國賓館
1266,伊達政宗
1267,赫羅圖發展出來，推動了恆星在天文物理上的研究。解釋恆星內部和恆星演化的模型被成功的發展出來
1268,民國2年
1269,
1270,潘章
1271,約翰·莫根
1272,高雄
1273,後燃器
1274,日美神奈川條約
1275,北京總部大樓
1276,無晶態
1277,哈利里德
1278,電腦運算
1279,柏拉圖
1280,波蘭
1281,千島湖事件
1282,失敗告終
1283,瑞派克路
1284,《那一夜，我們說相聲》
1285,恰圖蘭卡
1286,1880年
1287,中國
1288,八月
1289,被行為主義拋棄的心理活動與表述
1290,廣府話
1291,
1292,粳稻
1293,克里斯蒂安尼亞
1294,700多個配置設定和超過1800個
1295,國務院常務會議通過中國郵政「政企分開、郵儲分離、完善機制」的體制改革方案：組建新的國家郵政局
1296,金礪
1297,
1298,368011人。索契是蘇聯作家尼古拉·奧斯特洛夫斯基的療養地點
1299,福島縣會津地區
1300,2005年
1301,土地銷售
1302,阿拉曼人
1303,史蒂夫·鮑爾默
1304,腓力五世
1305,牡丹峰樂團
1306,印度
1307,3座
1308,周敦頤
1309,藝術家殖民地
1310,朱利烏斯·凱撒
1311,「豫」
1312,1940年
1313,1133515人
1314,喃字
1315,排灣族部落
1316,牛津大學
1317,普選制度
1318,李承休
1319,同志青少年
1320,1969年
1321,民主黨
1322,水田
1323,分階段
1324,488年
1325,病態賭徒
1326,全國人民代表大會
1327,外太空
1328,
1329,使之自治自決
1330,西班牙
1331,1896年
1332,美國
1333,較便宜的鐵
1334,拿破崙
1335,廣東省
1336,聖母大學
1337,羅馬法
1338,心理學
1339,希臘
1340,拉丁字母
1341,《中俄密約》
1342,吉米·史都華
1343,聯邦成員組成，各成員單位先於聯邦國家
1344,24英吋克拉克望遠鏡
1345,生物質
1346,秘書處
1347,空氣汙染
1348,550餘種
1349,類比訊號是指在時域上數學形式為連續函式的訊號。與類比訊號對應的是數位訊號
1350,回族
1351,視桿細胞
1352,人口眾多
1353,威廉二世
1354,遵義會議
1355,《我於青春無悔》
1356,君士坦丁大帝
1357,國際網球總會
1358,10月9日
1359,阿爾法
1360,李景隆
1361,外交手段
1362,1887年
1363,2008年
1364,畢達哥拉斯
1365,2002年
1366,1918年
1367,對刺激
1368,魯宗
1369,明朝擊退
1370,《朝鮮王朝實錄》
1371,2012年
1372,生物動力學
1373,印度洋暖濕氣流
1374,太白山脈
1375,廓索維茨
1376,音速時的上限
1377,
1378,
1379,一萬兌一
1380,25個
1381,整軍協定
1382,1980年
1383,1985年
1384,4世紀
1385,方濟各·沙勿略
1386,公元前三世紀
1387,九龍灣站
1388,1980年代
1389,1997年
1390,默頓學院
1391,庭園營造大師，曾設計明治神宮內外苑。張學良
1392,越南
1393,1914年
1394,廣島和平研究所
1395,2300多種
1396,種植植物所製造的生質燃料
1397,女性
1398,40倍
1399,1955年
1400,白色不透明
1401,1857年
1402,司馬遷
1403,反革命事件
1404,王光美
1405,理察·科伯恩·麥克勞林
1406,東德
1407,1624年
1408,15%
1409,江青
1410,奈及利亞
1411,亞洲
1412,1979年
1413,重力作用可以對它們的演化產生重大的影響。恆星可以構成更巨大的重力束縛結構
1414,
1415,
1416,2013年2月28日
1417,1973年
1418,社會政治政策將矛盾在1857年激化到頂點。這次起義以前，英國殖民當局曾平息了多次騷亂和部落衝突
1419,南開中學
1420,科學家
1421,10萬人
1422,元惠宗
1423,抗佝[UNK]病
1424,南島語系的馬來-玻里尼西亞語族
1425,59.7歲
1426,預算限制
1427,梅里亞姆-韋伯斯特字典》定義，獨裁政體是一種政府形式，由一個單一個人，或一個小群體，集中掌握了絶對的權力
1428,
1429,元代
1430,43人自殺，自殺率為十萬分之三十一
1431,限制性消化
1432,司馬元顯
1433,伸展台模特兒
1434,三層神經細胞
1435,志費尼
1436,中國共產黨
1437,療養地點
1438,1994年12月1日
1439,梅艷芳
1440,錫克教
1441,大中五年唐廷在敦煌設置歸義軍，並任命張議潮為敦煌歸義軍節度使。後梁末帝朱友貞乾化二年
1442,《西部開拓史》
1443,遠古百越族
1444,曼尼托巴省以北極熊出名，邱吉爾
1445,哈利里德
1446,伊斯蘭教
1447,徐樹錚
1448,明太祖
1449,歷史博物館
1450,阿內加達島
1451,低可偵測性又被稱為匿蹤或隱身，這項技術是為了降低飛機被偵測到的機率、距離和避免被持續追蹤的可能。自從雷達於二次世界大戰初期開始運用於對空警戒
1452,外國不可能介入內戰
1453,南朝鮮
1454,古代查莫洛社會
1455,僱傭保險
1456,德日印巴
1457,大學4年。小學和初中在韓國是免費義務教育。韓國在1959年普及小學義務教育，96%的適齡兒童接受義務教育
1458,九龍灣設置總部，包括機電工程署總部大樓
1459,
1460,阿拉伯宗教認為自殺是不光彩的行為；佛教認為，自殺仍是殺生，不能逃脫罪孽和痛苦，而是犯了非常重的殺戒，是大罪，會墮落地獄
1461,陳朝
1462,11000間
1463,有色人種
1464,
1465,漢諾威
1466,中央電視台高清綜合頻道
1467,石亭之戰
1468,《中蘇解決懸案大綱協定》
1469,史學
1470,心室底壁組織
1471,1662年
1472,1888年
1473,第二產業
1474,荷蘭，北面與丹麥
1475,杜登
1476,表面積
1477,社會主義市場經濟
1478,
1479,托列斯海峽
1480,正德十一年
1481,
1482,加拿大
1483,喜馬拉雅山
1484,通過與國大黨的合作要求英國廢止劃分孟加拉
1485,北上討伐侵擾中國東北邊境的沙俄軍隊
1486,200萬立方公尺
1487,黑龍江
1488,1992年
1489,北角
1490,新界原居民的權益
1491,蔣中正
1492,大和國
1493,印度教
1494,頻率理論難以解釋人而對聲音頻率
1495,有性生殖
1496,魔鬼總動員
1497,法國
1498,第十五屆奧運會
1499,鬍鬚狀
1500,阿拉巴馬州
1501,鋤草祭
1502,[UNK]-15戰鬥機
1503,2013年
1504,老北站
1505,1980年
1506,1958年
1507,納戈爾諾卡拉巴赫
1508,
1509,路易斯一世
1510,《時代》雜誌
1511,馬克思主義
1512,斯特-立陶夫斯克條約》
1513,園林家安德烈·勒諾特爾和建築家路易·勒沃
1514,布列塔尼半島
1515,維持超音速巡航
1516,曼諾球場
1517,東吳
1518,海煤
1519,自體授粉
1520,民國二十九年
1521,想取快錢
1522,徐家匯
1523,蓋茲
1524,忽必烈
1525,華人
1526,東歐劇變，南斯拉夫各民族之間的矛盾逐漸激化。民族間的不和及分裂，伴隨著暴力的排斥其他民族的行為逐漸升級
1527,《塘沽協定》
1528,烏蘭烏德
1529,1897年
1530,巴拉克·歐巴馬
1531,下薩克森邦邦議會
1532,當代生活的研究與消費者的需求
1533,新增決策局為發展局
1534,杭州[UNK]橋機場
1535,阿拉里克
1536,軍事失利
1537,總督
1538,興王
1539,衛奕信
1540,球面幾何學
1541,2009年
1542,全國重點文物保護
1543,忽必烈
1544,
1545,
1546,惠金斯原理
1547,松花江
1548,波士頓理工
1549,參議院。美國各州在眾議院中擁有的席位比例以人口為基準，但至少會有一名議員。院內議員總數經法律明定為435名。眾議員
1550,2010年
1551,耶律楚材
1552,喬托號
1553,最高人民法院
1554,烏里雅蘇臺將軍
1555,拿破崙
1556,日治時期
1557,蔡[UNK]、唐繼堯率新軍發動重九起義，脫離清朝。民國4年12月25日，蔡[UNK]、唐繼堯又在此發動反對袁世凱
1558,德國
1559,《刑部大理寺狀》
1560,澳大利亞新南威爾斯州
1561,年齡
1562,聖方濟·沙勿略
1563,羅馬共和國時期
1564,細毛
1565,韓國
1566,
1567,薩伊
1568,最後一次
1569,維多利亞和阿爾伯特博物館
1570,張三祿
1571,15世紀
1572,《風雲人物》
1573,劉表
1574,高血壓
1575,姚懿
1576,《中華人民共和國全民所有制工業企業法》
1577,
1578,城市物質形態
1579,環境保護主義
1580,773年
1581,懷柔區
1582,七間，左右延樓19間
1583,民間反應不佳
1584,光緒十年
1585,1970年代
1586,希臘語
1587,西班牙
1588,肌源性
1589,加拿大
1590,七個
1591,安定
1592,機器發售
1593,乾旱
1594,《內戰記》
1595,台北都會區
1596,甲午戰爭
1597,中立的米倫科·韋斯尼奇
1598,1910年
1599,西里爾字母
1600,1935年
1601,《英華字典》
1602,8.6%
1603,浙江海商
1604,巴西
1605,歐洲聯盟委員會
1606,圜丘壇
1607,法國
1608,蘇聯
1609,先發制人
1610,落葉松
1611,消化性潰瘍
1612,國民政府
1613,
1614,青光眼
1615,狄托
1616,學權部
1617,2002年
1618,
1619,5位
1620,芽孢炭疽桿菌
1621,1945年
1622,金代
1623,米高梅
1624,
1625,撫順
1626,英國
1627,耶穌會
1628,19至20世紀之交，一戰前夕，郵票應用達到高峰。由於鐵路的迅速發展，郵件成為了最重要的通訊手段。郵票印刷數量
1629,鐵鉉
1630,威爾特·張伯倫
1631,《義勇軍進行曲》是中華人民共和國的國歌。1935年，該曲由田漢作詞、聶耳作曲。實際上，聶耳
1632,棉花
1633,卡洛·埃馬努埃萊一世
1634,唐文宗
1635,清初犯人流放之地
1636,漢人不斷侵佔平埔族土地，迫使平埔族漢化
1637,重力收縮，重力收縮的期間至少要經歷一千萬至一千五百萬年
1638,東西伯利亞
1639,巴黎保衛戰
1640,
1641,儒教興盛
1642,
1643,克里斯蒂安尼亞
1644,無限制潛艇戰
1645,哈大客運專線
1646,山茶
1647,1937年
1648,普奧戰爭
1649,奧東·德拉羅什
1650,約翰·莫根
1651,耐腐蝕性
1652,同治初年
1653,咖啡因
1654,蔣的「革命外交
1655,1972年
1656,怯薛
1657,汪精衛
1658,體育部
1659,斜棱晶體
1660,直系
1661,水牛城勇士
1662,孫中山
1663,北平後
1664,賽丁泉天文台
1665,殖民政策
1666,
1667,行使否決權
1668,16世紀
1669,大陸性氣候帶
1670,染色體倍數減半
1671,胡安娜
1672,邱行湘，現代書畫家、美術教育家姜丹書，孫文的秘書狄侃，民國作家王平陵，民革的中央常委許聞天
1673,佩德納萊斯河，德克薩斯州石牆郡
1674,皖系軍閥
1675,楚州人
1676,1888年
1677,1967年
1678,奧古斯都
1679,哲布尊丹巴
1680,孟懷玉
1681,
1682,1860年，林肯當選總統，而林肯在政綱中提及的保護關稅及《宅地法》大大削弱了南方奴隸主的利益。這使南卡羅來納州在1861年
1683,閏3月3日
1684,文字
1685,安托萬·拉瓦錫
1686,伊斯蘭教
1687,壓力梯度產生向外的壓力
1688,武則天
1689,
1690,
1691,盧安達法郎
1692,[UNK]公山成立，同時成立以皖南獨立團為基幹的皖浙贛獨立團
1693,德川家康
1694,經濟蕭條
1695,世族
1696,1853年
1697,新加坡
1698,民國34年
1699,1270年
1700,動力系統
1701,北源沮水
1702,孫中山
1703,俄羅斯
1704,司馬遷
1705,
1706,1996年
1707,21473平方公里
1708,當傳教士
1709,颶風
1710,世界氣象組織
1711,貴霜帝國
1712,海河流域
1713,旭烈兀
1714,700家
1715,第九屆中國溧陽茶葉節
1716,全市綠化比例高
1717,收到十二道金牌班師回朝
1718,澳大利亞
1719,大汗
1720,5月20日
1721,6730年
1722,2010年
1723,青島海軍基地
1724,玉門關
1725,[UNK]各公司統一使用的名稱
1726,張作霖
1727,團結工會領導的大規模政治鬥爭
1728,西方遊客需支付5西德馬克的簽證費用，而西柏林居民則是免費的。然而東德政府可以毫無理由地拒絕任何入境申請。在1980年代，西柏林遊客
1729,視網膜神經節細胞
1730,黎元洪
1731,于鳳
1732,中華民國台灣
1733,第二次世界大戰
1734,1964年
1735,白光
1736,鄧演達
1737,1966年
1738,奈特·麥克米蘭
1739,無佛像時代
1740,1977年
1741,白色
1742,自由聯合關係
1743,東區
1744,英國
1745,暫住證制度
1746,《劃一現行各道地方行政官廳組織令》
1747,高朱蒙
1748,5月23日
1749,蒸汽膨脹
1750,隋[UNK]帝
1751,副熱帶季風氣候區
1752,日本
1753,美國心臟學會
1754,大英帝國
1755,《八篇書》
1756,英法
1757,阿爾薩斯-洛林
1758,路易十四在腓力五世即位後的行為加劇了英格蘭王國、荷蘭共和國和奧地利方面的恐懼。首先，路易十四
1759,合作派
1760,心理疾病
1761,
1762,1個
1763,1990年代
1764,伊利克汗朝
1765,24%
1766,高麗國
1767,後現代主義設計
1768,1807年於英國啟用，是以馬匹拉動的，稱為公共馬車。隨後於19世紀上半葉出現在美國。1828年
1769,布里昂·維伯
1770,學生代表大會
1771,西安招待所
1772,前12年
1773,湯瑪斯傑佛遜
1774,婚喪喜慶
1775,郵值標籤
1776,席哈克略皇帝
1777,1989年
1778,拉丁語
1779,農耕節
1780,俄國革命
1781,
1782,李[UNK]
1783,俱樂部
1784,資本主義
1785,
1786,愷撒
1787,10的−14次方太陽質量
1788,湖熟
1789,英國
1790,木衛一
1791,阿茲海默病
1792,1993年
1793,外蒙古
1794,張聞天
1795,烏托邦
1796,荀子
1797,五個省
1798,通古斯地區過於偏遠
1799,安大略湖
1800,肉食
1801,朝鮮王朝
1802,劉義宣
1803,將部分河水導入恆河運河
1804,雙重匯率制度
1805,林奈
1806,
1807,所有制社會主義改造得以完成
1808,十六歲
1809,法國
1810,1928年
1811,5個
1812,[UNK]時的黑體輻射
1813,曼哈頓
1814,清咸豐年間
1815,法烏斯塔
1816,
1817,關東
1818,甲醇
1819,太祖王
1820,牛隻列印問題
1821,塔蘭托戰役
1822,
1823,中國地質大學，簡稱地大，是一所中華人民共和國
1824,1591年
1825,1941年
1826,
1827,蒸汽膨脹
1828,十月革命
1829,薩哈林州
1830,1958年
1831,超過三百萬
1832,1943年
1833,多倫多市
1834,
1835,膨脹
1836,愛倫·坡
1837,黃色的晶體
1838,資產負債表
1839,德川家康
1840,日本
1841,5000000倍
1842,新北市自升格直轄市
1843,朝鮮
1844,1789年
1845,漢諾瓦
1846,泰勒斯
1847,32.8%
1848,
1849,鮑羅廷
1850,杜林
1851,熱帶草原生態系統
1852,13倍
1853,黃埔軍校正式成立，陳誠因征戰驍勇
1854,《三國演義》和《水滸傳》最有名，與明代的《西遊記》、《紅樓夢》
1855,1932年
1856,後現代
1857,雲南
1858,20世紀初
1859,
1860,儒字
1861,曼努埃爾一世
1862,剛果民主共和國
1863,俄國
1864,成熟階段
1865,閉門思過
1866,吠陀梵語
1867,1950年代
1868,羅伯特·波義耳
1869,湯·韋迪加
1870,托木斯克州
1871,丹都洛
1872,軍用航太；執行科學研究、經濟開發、工業生產
1873,706萬
1874,一妻多妾制婚姻
1875,伊莉莎白
1876,義大利
1877,2000年
1878,1932年
1879,不離不棄、堅貞不渝的愛情故事
1880,路易-菲利普
1881,阿布巴卡爾
1882,相聲
1883,《古魯·格蘭特·薩希卜》
1884,1865年
1885,
1886,1924年
1887,德國財政局
1888,2000公斤
1889,楊宇霆
1890,法國
1891,詹姆斯·梅特蘭·史都華
1892,周恩來
1893,金礪
1894,環境污染
1895,板橋藍綠
1896,國務會議
1897,洛厄爾天文台
1898,加拿大式雙打
1899,三名
1900,關原之戰
1901,金門
1902,電氣化鐵路
1903,《資治通鑑》
1904,2007年
1905,中華民國實業部
1906,1973年
1907,
1908,大學生的城市
1909,約翰·洛克菲勒
1910,1971年
1911,1596年
1912,埃德溫·哈勃
1913,胡季[UNK]
1914,海膽卵細胞受精作用
1915,議會制
1916,
1917,東西伯利亞喇嘛教則例
1918,莫斯科
1919,五分之一
1920,《德意志語言正字大詞典》
1921,網易公司
1922,克倫威爾路
1923,經典災難片
1924,日本
1925,美國硫酸是所有生產得最多的化合物
1926,經濟和軍事上都不斷膨脹且親法的俄羅斯帝國
1927,水門事件
1928,中山港大橋
1929,閻錫山
1930,1997年
1931,托爾金
1932,龍興之地
1933,開放市場的需要
1934,
1935,1920年
1936,3.8%
1937,下薩克森邦
1938,艾森豪
1939,3400萬
1940,擊球方法
1941,帕西瓦爾·洛厄爾
1942,二二八事件
1943,紅色
1944,澎湖
1945,亞硫酸
1946,儒學
1947,1998年
1948,川湘公路
1949,
1950,1949年
1951,通過埃歐附近的第一艘太空飛行器
1952,維基媒體
1953,二氧化碳至大氣中
1954,1939年
1955,清朝末年
1956,城堡
1957,哲學原理
1958,2001年8月15日
1959,第六次全國人口普查
1960,加勒比海
1961,1455年
1962,鄧穎超
1963,
1964,
1965,謝貴
1966,法國
1967,鄂圖曼土耳其帝國
1968,恢復市場的功能
1969,北非的希波大會
1970,中華民國政府
1971,2006年
1972,淋巴液
1973,
1974,1901年
1975,十八歲
1976,巧克力
1977,端午節
1978,阿布海兒汗時代
1979,音速巡航
1980,1312年
1981,1970年
1982,30℃
1983,以色列
1984,同性婚姻儀式發生在羅馬帝國的早期，並通常被用以批評或諷刺的方式被引用。當時的皇帝埃拉伽巴路斯
1985,地大
1986,對日抗戰
1987,1989年
1988,元武宗
1989,天文學家
1990,開國大典
1991,中國
1992,最高人民法院
1993,
1994,台北南港軟體園區
1995,台北市立體育場
1996,朱友貞
1997,1945年3月
1998,1928年
1999,收容遣送制度
2000,中國國民黨
2001,《一種美味》
2002,狄拉克
2003,金黃飽滿
2004,滿蒙獨立運動
2005,
2006,中國青年黨
2007,吸熱過程
2008,劉少奇
2009,2002年瑞士洛桑國際管理學院
2010,1950-1980
2011,著陸
2012,人權狀況
2013,丹尼爾奧爾特加左派社會主義政府。民主黨沒能阻止雷根
2014,幾何學
2015,1967年
2016,《風之國度》
2017,拜占庭
2018,噶爾丹
2019,首席的元老
2020,11世紀
2021,阿普列尤斯
2022,猶太人
2023,光度
2024,
2025,省政府
2026,1610年
2027,荷蘭
2028,
2029,同治初年
2030,六四天安門事件
2031,地面基站
2032,通俗的
2033,每秒30轉
2034,伯利恆修道院
2035,1948年
2036,1987年
2037,洪堡
2038,1847年
2039,唐玄宗
2040,1968年
2041,不動產
2042,英文縮寫首字母為「[UNK]·ㄎㄟ·ㄨㄞ
2043,林肯總統
2044,自行車運動
2045,異族統治的考量
2046,堪薩斯城
2047,黃埔軍校教練部副主任鄧演達、學生隊副總隊長
2048,1599年
2049,3期
2050,赤[UNK]角
2051,共產主義
2052,段祺瑞
2053,普魯士
2054,高句麗
2055,雅爾達協定》
2056,宋之繩、任蘭枝，探花有陳名夏、黃夢麟
2057,學權部
2058,林肯
2059,
2060,
2061,
2062,500毫升
2063,古代
2064,民國元年
2065,忽必烈
2066,正德十一年
2067,橫紋肌
2068,以色列
2069,
2070,毛澤東
2071,
2072,西田幾多郎和田辺元
2073,莫高窟
2074,電穿孔細胞
2075,屍體長期不腐爛
2076,13次
2077,1924年
2078,梁啟超
2079,期貨合約
2080,洋馬兒
2081,擊退蠻族
2082,米高梅
2083,彌次郎
2084,男少
2085,坡度較高
2086,公共健康法》
2087,傑米尼安諾·蒙塔納利
2088,鳳凰衛視
2089,亞里斯多德
2090,宗教法
2091,美國艦隊決戰的主力是戰艦，山本認為其在海戰的主力地位已成過去，早在1927年他擔任赤城號艦長時就有對空中武力
2092,納瓦拉
2093,阿爾卑斯山
2094,黃埔軍校正式成立，陳誠因征戰驍勇，被孫中山點名送進這所軍校進行重點培養。陳誠經黃埔軍校教練部副主任鄧演達、學生隊副總隊長
2095,
2096,何鳳山
2097,赫羅圖
2098,1995年
2099,紅矮星
2100,
2101,黑森邦
2102,19世紀
2103,草本
2104,涵元殿
2105,奧斯卡·赫特維希
2106,1971年
2107,
2108,段祺瑞
2109,增強孩子免疫
2110,民國18年
2111,
2112,1913年
2113,法國東部
2114,灣仔
2115,拉丁語
2116,南亞與東南亞。從報告中，約莫四分之一的人口是從它的近鄰伊朗所遷入的。約85%的外籍人士為亞洲人，主要族群包括印度人
2117,畢達哥拉斯
2118,愛格思海金斯公司
2119,世界的中心
2120,第53，資產150億美元
2121,工業革命
2122,耶穌會士南格祿、李秀芳與艾方濟
2123,一次世界大戰時期
2124,安眠藥
2125,史坦波中心
2126,《科學怪人》
2127,林登·貝恩斯·詹森
2128,美國的[UNK]-16
2129,泰國
2130,布政司署
2131,江蘇淮安
2132,朱齡石
2133,中共中央副主席
2134,毒氣
2135,細胞膜
2136,普洱專區
2137,僱傭保險
2138,英國倫敦溫布頓
2139,《皇明祖訓》
2140,1529年
2141,佐世保最大的造船企業。大島造船
2142,申城
2143,德川家
2144,泉水
2145,岩石圈
2146,日治時期
2147,聯邦儲備系統
2148,1925年
2149,1926年
2150,德國
2151,亞熱帶地區
2152,1975年
2153,日本
2154,《戡亂建國教育實施綱要
2155,朝鮮半島分裂前的官方語言
2156,卡拉恰伊湖被世界觀察研究所定為地球上「污染之最」，在二十世紀五十到六十年代成為蘇聯垃圾場。第二個地點為俄羅斯車里雅賓斯克
2157,王藍
2158,胡錦濤
2159,東晉元帝
2160,大氣層
2161,漢字
2162,絲綢之路
2163,5642米
2164,殺蟲劑
2165,緬甸
2166,共和黨
2167,通惠河建成後，京杭大運河全線貫通，從江南杭州來的大批漕船可直達大都城內的積水潭。積水潭
2168,約翰一世去世，羅曼努斯二世的兒子巴西爾二世和君士坦丁八世
2169,南奧塞提亞自治區
2170,浮動匯率制度
2171,農業
2172,秋天
2173,黑龍江
2174,永興
2175,
2176,英國
2177,土地改革
2178,杜慧度
2179,艾瑪·史東
2180,在自己的占領區內建設面積足夠大的邦，當時的英國占領當局在1946年11月8日建立了以漢諾瓦
2181,聯邦在內戰中取勝
2182,玉泉北路
2183,1789年
2184,280天
2185,旅遊業
2186,柏拉圖
2187,北京地質學院
2188,2007年
2189,國家歷史文化名城
2190,
2191,一省
2192,阿勒格嫩達河、道里根加河
2193,高昂的嫁妝
2194,孫中山
2195,最佳演唱團體獎」
2196,胡氏
2197,防火能力
2198,精神醫學
2199,機炮
2200,魏源所著聖武記記載：清太祖遣兵四百收瀕海散各部，其島居負險者[UNK]小舟二百往取，庫頁內附，歲貢貂皮，設姓長、鄉長子弟以統之。清朝建立後，庫頁島先被劃歸寧古塔副都統
2201,德國柏林影展
2202,無性分裂之前複製其基因，然後分裂
2203,第四心音
2204,李白
2205,世襲制度
2206,韓國海關
2207,奧地利
2208,2009年
2209,牛胃氣膨脹
2210,北源沮水
2211,吠陀梵語
2212,東晉之前的早期漢傳佛教佛經譯籍將「真如」漢譯為「本無」，學者一般認為這是受道家老子思想的用詞影響
2213,平面模特兒
2214,俱樂部
2215,雷達
2216,1971年
2217,王田交流道
2218,中小型企業
2219,東芝
2220,新北市
2221,川本芳昭
2222,伊斯蘭教
2223,煮熟
2224,農業省敘利亞後，拜占庭帝國加大了在巴爾幹和小亞細亞的農墾力度
2225,
2226,2002年
2227,620年
2228,民國2年2月25日
2229,
2230,反共文學作家有王藍、姜貴和司馬中原。同時，西方現代文學也是當時臺灣文壇重要力量，以白先勇、王文興為其代表，而現代主義
2231,天主教
2232,美利堅聯盟國
2233,克勞狄二世
2234,
2235,1858年
2236,馬佛奧·巴貝日尼
2237,心室底壁組織
2238,菲律賓
2239,湯瑪斯·勃蘭契特·瑞德
2240,周恩來聯手，在毛澤東
2241,運動能力，速度以及火力
2242,[UNK]-51戰鬥機
2243,繩文時代
2244,民國27年
2245,象聲
2246,1897年
2247,李察·賓特利
2248,印尼
2249,清初
2250,荊州
2251,爾法學院
2252,28個
2253,克里米亞戰爭
2254,國防部空軍司令部
2255,北京
2256,1945年
2257,鄭成功
2258,恭順
2259,1972年
2260,2013年
2261,史達林
2262,佳木斯
2263,1918年
2264,1.994公里/秒。恆星的磁場
2265,非金屬類材料
2266,阿拉貢王國
2267,聯合國人權委員會
2268,庫里爾台大會
2269,電漿態的氫
2270,阿普伽
2271,賓夕法尼亞州大學
2272,二氧化碳
2273,穀類作物
2274,毛奇
2275,[UNK]染色體
2276,後代
2277,熱帶雨林氣候
2278,王白駒
2279,周瑜
2280,第一心音和第二心音，當我們用一般的聽診器聽診，就會聽到的聲音，就是第一心音，就是第二心音
2281,咸康七年
2282,爭取速度上的優勢。這些戰鬥機是最初使用噴射發動機為動力
2283,道格拉斯
2284,玉米
2285,巴尼亞
2286,五個
2287,民國25年
2288,松花江
2289,美國內戰結束，聯邦取勝。美國政府作出實際行動，支持反抗軍，除了向他們提供武器之外，美國
2290,宋理宗
2291,
2292,2017年
2293,
2294,紅水河
2295,彌生人
2296,斯芬·佩斯
2297,2013年
2298,大道東附近
2299,6.6千兆瓦來自下薩克森邦
2300,副熱帶濕潤氣候
2301,1200萬名
2302,總督」，正式官銜為「兵部右侍郎兼都察院右都御史，總督某地等處地方，提督軍務糧餉」，尊稱為「督憲
2303,2008年
2304,5760.72億元人民幣
2305,1998年
2306,林天宏
2307,杜篤瑪
2308,12個
2309,西伯利亞
2310,沿用科大
2311,焦爾達諾·布魯諾
2312,職業網球協會
2313,武興郡
2314,誇張
2315,官僚主義者階級
2316,刺史
2317,相繼收縮
2318,1180年
2319,三歲
2320,
2321,雷焦卡拉布里亞國家考古博物館
2322,阿克爾自治市
2323,香港人
2324,都市計劃
2325,義大利
2326,猶太人
2327,產婦之前
2328,校園一卡通
2329,世界盃，羅納度、羅納爾迪尼奧、卡路士、卡福與里瓦爾多成為巴西核心球員
2330,金礪
2331,溫度和降水量
2332,吸引外國人光顧
2333,何應欽
2334,金銀珠寶
2335,
2336,1939年
2337,明信片
2338,噪聲
2339,政敵愷撒甚至曾公然稱讚他：你的功績高於軍事將領，擴大知識領域比之於擴大羅馬帝國的版圖，在意義上更為可貴
2340,白河
2341,
2342,音樂
2343,《四十二章經》
2344,阿爾杜伊尼卡家族
2345,工業發展
2346,海因利希・弗格勒
2347,第五套
2348,景洪市
2349,憲法
2350,爭取陽光
2351,托爾金
2352,1918年
2353,1563米
2354,原始宗教
2355,第1區
2356,博物學
2357,杭州
2358,地面雜訊
2359,1950年通過關島組織法，成立美式行政、立法、司法三權政府，並給予關島原住民和以後出生的人美國公民權。關島總督最初二十年由美國總統任命，到1970年
2360,馮特
2361,
2362,法國大革命時期
2363,明朝
2364,2014年
2365,朱德
2366,
2367,東晉
2368,1958年
2369,東經
2370,英籍工程師西排立
2371,語法結構上有很大的差別。韓語是通過附著在單詞後面的助詞和語尾的變化來表示語法關係，而不是像漢語那樣依靠詞序。因此韓語有比較複雜的助詞和語尾。韓語的句子結構是主語+賓語+謂語
2372,赫比格欸伊·發射光譜/逼·發射光譜·星
2373,電磁波理論模型
2374,《臺灣郵票》
2375,1938年
2376,2014年
2377,紅燈區
2378,2007年
2379,法國
2380,
2381,斯托克港
2382,燕王朱棣
2383,蒙古語
2384,甲醇
2385,志費尼
2386,15625億
2387,印度教
2388,1224年
2389,公元前12世紀
2390,北非作戰階段
2391,依法治國
2392,1987年
2393,核酸酶
2394,
2395,1-0
2396,
2397,心球
2398,漢御史大夫王朗
2399,前34年
2400,2901.3平方公里
2401,新北市
2402,馬可·波羅
2403,文革
2404,
2405,科大校歌是《永恆的東風》，由首任校長郭沫若作詞，音樂家呂驥作曲。歌詞是在1958年建校之前寫成，經周恩來總理修改，並由抗大校歌作曲者呂驥譜曲。歌詞中「學習偉大領袖毛澤東
2406,19世紀
2407,朝鮮民主主義人民共和國視為朝鮮半島唯一合法政權
2408,明成祖
2409,最高人民會議常任委員會副委員長楊亨燮
2410,清宣宗時代
2411,蒙漢兩元政治。元世祖雖然於爭奪汗位戰爭獲得蒙古大汗
2412,黑色貝雷帽
2413,三國史記
2414,第十五屆國際動物學會議通過了此前由國際動物命名法委員會主席布拉德利
2415,林彪
2416,技術發明
2417,1972年
2418,錫克教
2419,分裂
2420,社會輿論
2421,1603年
2422,一分
2423,紐格威森林公園
2424,2005年
2425,小型機
2426,新石器時代
2427,孔齊
2428,海因里希·赫茲
2429,1958年
2430,世界氣象組織
2431,條約規定的賠償金額中的一小部分，但即使這一小部分也給德國經濟造成了極大負擔
2432,1960年代
2433,布政司署
2434,35%
2435,諸將軍極欲統一日本
2436,食品業
2437,1959年
2438,
2439,大片柏樹林
